"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu181","Zotu181","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured bacterium",NA,"Zotu181",22.9166666666667
"Zotu1815","Zotu1815","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu1815",6.75
"Zotu1816","Zotu1816","Bacteria","Verrucomicrobia","OPB35 soil group",NA,NA,NA,NA,"Zotu1816",15.5
"Zotu182","Zotu182","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu182",141.375
"Zotu1824","Zotu1824","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA,"Zotu1824",11.9583333333333
"Zotu1825","Zotu1825","Bacteria","Proteobacteria","Deltaproteobacteria","Sh765B-TzT-29","uncultured bacterium",NA,NA,"Zotu1825",7.83333333333333
"Zotu1826","Zotu1826","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu1826",6.375
"Zotu1830","Zotu1830","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA,"Zotu1830",8.5
"Zotu1831","Zotu1831","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu1831",7.29166666666667
"Zotu1832","Zotu1832","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu1832",10.9583333333333
"Zotu1834","Zotu1834","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter",NA,"Zotu1834",6.625
"Zotu1836","Zotu1836","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu1836",6.91666666666667
"Zotu1838","Zotu1838","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu1838",7.04166666666667
"Zotu1847","Zotu1847","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Blvii28 wastewater-sludge group","uncultured bacterium","Zotu1847",10.2083333333333
"Zotu185","Zotu185","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu185",22.7916666666667
"Zotu1850","Zotu1850","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured bacterium","Zotu1850",8.66666666666667
"Zotu1856","Zotu1856","Bacteria","Planctomycetes","Pla3 lineage","uncultured bacterium",NA,NA,NA,"Zotu1856",11.625
"Zotu1862","Zotu1862","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium","Zotu1862",7.45833333333333
"Zotu187","Zotu187","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu187",41.7083333333333
"Zotu1870","Zotu1870","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Propionivibrio","uncultured bacterium","Zotu1870",7.41666666666667
"Zotu1871","Zotu1871","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu1871",8.79166666666667
"Zotu1874","Zotu1874","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured bacterium","Zotu1874",25.0416666666667
"Zotu1878","Zotu1878","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Smithella","uncultured delta proteobacterium","Zotu1878",10.9583333333333
"Zotu1887","Zotu1887","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium","Zotu1887",6.70833333333333
"Zotu1888","Zotu1888","Bacteria","Lentisphaerae","DEV055",NA,NA,NA,NA,"Zotu1888",6.70833333333333
"Zotu1889","Zotu1889","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"Zotu1889",7.83333333333333
"Zotu1892","Zotu1892","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu1892",8.625
"Zotu19","Zotu19","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu19",266.958333333333
"Zotu1901","Zotu1901","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","uncultured",NA,"Zotu1901",7.375
"Zotu1904","Zotu1904","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","BVA18","uncultured bacterium",NA,"Zotu1904",8.33333333333333
"Zotu1912","Zotu1912","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter","uncultured bacterium","Zotu1912",18.375
"Zotu192","Zotu192","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu192",70.25
"Zotu1924","Zotu1924","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans","uncultured bacterium","Zotu1924",10.1666666666667
"Zotu1925","Zotu1925","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu1925",12.2083333333333
"Zotu1926","Zotu1926","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu1926",5.70833333333333
"Zotu193","Zotu193","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia Incertae Sedis","Prolixibacteraceae","Prolixibacter","uncultured bacterium","Zotu193",15.0416666666667
"Zotu1945","Zotu1945","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Bryobacter","uncultured bacterium","Zotu1945",7.16666666666667
"Zotu1952","Zotu1952","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA,"Zotu1952",6.66666666666667
"Zotu1953","Zotu1953","Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured bacterium",NA,NA,"Zotu1953",6.16666666666667
"Zotu196","Zotu196","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,"Zotu196",67.7916666666667
"Zotu1966","Zotu1966","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","uncultured",NA,"Zotu1966",6.125
"Zotu1987","Zotu1987","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured Gemmatimonas sp.","Zotu1987",6.83333333333333
"Zotu1990","Zotu1990","Bacteria","Chloroflexi","uncultured","uncultured Chloroflexi bacterium",NA,NA,NA,"Zotu1990",7.79166666666667
"Zotu1992","Zotu1992","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured","uncultured bacterium","Zotu1992",14.1666666666667
"Zotu2","Zotu2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA,NA,"Zotu2",292.875
"Zotu200","Zotu200","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA,"Zotu200",45
"Zotu2009","Zotu2009","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter","uncultured bacterium","Zotu2009",9.29166666666667
"Zotu2010","Zotu2010","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu2010",12.375
"Zotu2015","Zotu2015","Bacteria","Lentisphaerae","Lentisphaerae RFP12 gut group","uncultured bacterium",NA,NA,NA,"Zotu2015",7.58333333333333
"Zotu203","Zotu203","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu203",61.875
