"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu779","Zotu779","Bacteria","Acidobacteria","Holophagae","Subgroup 10","ABS-19",NA,NA,"Zotu779",21.125
"Zotu78","Zotu78","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA,"Zotu78",14.0833333333333
"Zotu781","Zotu781","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","uncultured bacterium","Zotu781",26.2083333333333
"Zotu783","Zotu783","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu783",10.75
"Zotu7831","Zotu7831","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,"Zotu7831",7.75
"Zotu785","Zotu785","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AKYH478","uncultured bacterium",NA,"Zotu785",20.875
"Zotu787","Zotu787","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu787",22.2083333333333
"Zotu789","Zotu789","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu789",18.5833333333333
"Zotu79","Zotu79","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured bacterium",NA,"Zotu79",41.5416666666667
"Zotu790","Zotu790","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu790",25.1666666666667
"Zotu792","Zotu792","Bacteria","Planctomycetes","vadinHA49","uncultured bacterium",NA,NA,NA,"Zotu792",9.70833333333333
"Zotu795","Zotu795","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA,"Zotu795",32.0416666666667
"Zotu796","Zotu796","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidocella","uncultured bacterium","Zotu796",23.3333333333333
