"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu297","Zotu297","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu297",0.0011580094809316
"Zotu3","Zotu3","diff","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans",NA,"Zotu3",0.0193639937872037
"Zotu30","Zotu30","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu30",0.000715319948590887
"Zotu300","Zotu300","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured Hyphomicrobiaceae bacterium","Zotu300",0.000604896143869518
"Zotu301","Zotu301","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu301",0.000813627219702906
"Zotu302","Zotu302","other","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","uncultured bacterium","Zotu302",0.000308112544412246
"Zotu303","Zotu303","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu303",0.000795952713248994
"Zotu305","Zotu305","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu305",0.000814265589453901
"Zotu3061","Zotu3061","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu3061",0.000115128510924495
"Zotu312","Zotu312","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu312",0.000464360372158281
"Zotu315","Zotu315","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu315",0.000372823497297992
"Zotu318","Zotu318","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium","Zotu318",0.000687268557653844
"Zotu32","Zotu32","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured bacterium",NA,NA,"Zotu32",0.0052441630472912
"Zotu322","Zotu322","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","uncultured","uncultured bacterium","Zotu322",0.000736108680540096
"Zotu324","Zotu324","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured bacterium",NA,"Zotu324",0.000177524749660016
"Zotu325","Zotu325","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu325",0.000264921663411253
"Zotu326","Zotu326","other","Bacteria","Chloroflexi","JG30-KF-CM66",NA,NA,NA,NA,"Zotu326",0.00072000885638051
"Zotu327","Zotu327","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","uncultured","uncultured bacterium","Zotu327",0.000319522887307594
"Zotu33","Zotu33","diff","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","Musa ABB Group","Zotu33",0.0018965927347868
"Zotu330","Zotu330","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,"Zotu330",0.000248683110276221
"Zotu331","Zotu331","other","Bacteria","TA06",NA,NA,NA,NA,NA,"Zotu331",0.000690188694685431
"Zotu332","Zotu332","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu332",0.000727813378293864
"Zotu333","Zotu333","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu333",0.000706962365356772
"Zotu334","Zotu334","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu334",0.00120298302145702
"Zotu335","Zotu335","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu335",0.00077630297042085
"Zotu336","Zotu336","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu336",0.00131247361767766
"Zotu339","Zotu339","other","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","uncultured","uncultured bacterium","Zotu339",0.0006918509729678
"Zotu342","Zotu342","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geothermobacter",NA,"Zotu342",0.0013746510400594
"Zotu343","Zotu343","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured organism",NA,NA,NA,"Zotu343",0.000415444573420672
"Zotu344","Zotu344","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA,NA,"Zotu344",0.000343942948102965
"Zotu345","Zotu345","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia Incertae Sedis","Draconibacteriaceae","uncultured bacterium",NA,"Zotu345",0.000752524652402812
"Zotu346","Zotu346","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu346",0.000655341971212828
"Zotu347","Zotu347","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales Incertae Sedis","Reyranella","uncultured bacterium","Zotu347",0.000555877173556876
"Zotu3473","Zotu3473","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,"Zotu3473",0.000100311550982882
"Zotu349","Zotu349","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured bacterium",NA,NA,"Zotu349",0.000733148050705367
"Zotu350","Zotu350","other","Bacteria","Chloroflexi","uncultured Bellilinea sp.",NA,NA,NA,NA,"Zotu350",0.000570038190096701
"Zotu351","Zotu351","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 5","uncultured bacterium","Zotu351",0.000933821152382954
"Zotu353","Zotu353","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu353",0.000664282257930929
"Zotu359","Zotu359","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu359",0.00117954729671875
"Zotu36","Zotu36","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Leptospiraceae","uncultured",NA,"Zotu36",0.00124743310824731
"Zotu361","Zotu361","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium","Zotu361",0.000781913411360342
"Zotu362","Zotu362","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu362",0.000543265648510102
"Zotu365","Zotu365","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu365",0.000528012890463281
"Zotu366","Zotu366","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu366",0.0006237589609575
"Zotu367","Zotu367","other","Bacteria","Bacteroidetes","SB-5",NA,NA,NA,NA,"Zotu367",0.000121978685542512
"Zotu368","Zotu368","other","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalispira","uncultured bacterium","Zotu368",0.00057767792414812
"Zotu369","Zotu369","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 21","uncultured bacterium",NA,NA,"Zotu369",0.000581167041893861
"Zotu371","Zotu371","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu371",0.000624161677362936
"Zotu372","Zotu372","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu372",0.00065290944819876
"Zotu373","Zotu373","other","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA,"Zotu373",0.000239288749093747
"Zotu374","Zotu374","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu374",0.000351408052149918
"Zotu375","Zotu375","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales",NA,NA,NA,"Zotu375",0.000878596435188181
"Zotu376","Zotu376","other","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium",NA,"Zotu376",0.000590534766279005
"Zotu377","Zotu377","diff","Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Methylobacillus",NA,"Zotu377",0.00038654892887417
"Zotu378","Zotu378","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Propionivibrio","uncultured bacterium","Zotu378",0.000578497696160846
"Zotu379","Zotu379","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R",NA,NA,NA,"Zotu379",0.000676557814493032
"Zotu38","Zotu38","diff","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu38",0.00251924575983395
"Zotu380","Zotu380","other","Bacteria","GOUTA4","uncultured bacterium",NA,NA,NA,NA,"Zotu380",0.000626180649710376
"Zotu381","Zotu381","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu381",0.000237763944699667
"Zotu382","Zotu382","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu382",0.000869727910764636
"Zotu384","Zotu384","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu384",0.000328453274555577
"Zotu385","Zotu385","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured bacterium","Zotu385",0.000566069143628868
"Zotu387","Zotu387","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu387",0.00155821461945171
"Zotu388","Zotu388","other","Bacteria","Chloroflexi","uncultured",NA,NA,NA,NA,"Zotu388",0.000500225830372445
"Zotu391","Zotu391","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu391",0.000221399083915168
"Zotu392","Zotu392","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae",NA,NA,"Zotu392",0.0007482941256179
"Zotu393","Zotu393","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangium","uncultured bacterium","Zotu393",0.000531291787399212
"Zotu395","Zotu395","other","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324 clade(Marine group B)","uncultured bacterium",NA,NA,"Zotu395",0.000717011235989467
"Zotu3954","Zotu3954","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu3954",0.000226148426898637
"Zotu4","Zotu4","other","Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus","uncultured bacterium","Zotu4",0.0335490043024118
"Zotu40","Zotu40","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","uncultured","uncultured bacterium","Zotu40",0.00509095388733656
"Zotu400","Zotu400","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA,"Zotu400",0.000413900875223115
"Zotu401","Zotu401","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Candidatus Solibacter",NA,"Zotu401",0.000577113056341432
"Zotu403","Zotu403","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu403",0.000540241300984937
"Zotu404","Zotu404","other","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",NA,"Zotu404",0.000483631332598233
"Zotu405","Zotu405","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10","uncultured bacterium","Zotu405",0.000265158198155263
"Zotu406","Zotu406","other","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA,"Zotu406",0.000266216437815751
"Zotu408","Zotu408","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Sorangium","uncultured bacterium","Zotu408",0.000552759407914048
"Zotu409","Zotu409","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84",NA,NA,NA,"Zotu409",0.000576593328992672
"Zotu410","Zotu410","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","uncultured bacterium","Zotu410",0.000746052545242757
"Zotu411","Zotu411","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","uncultured bacterium","Zotu411",0.000765885150221073
"Zotu413","Zotu413","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","uncultured bacterium","Zotu413",0.000210716072000118
"Zotu417","Zotu417","other","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","BAL58 marine group",NA,"Zotu417",0.000654756637262461
"Zotu418","Zotu418","other","Bacteria","Proteobacteria","Betaproteobacteria","SC-I-84","uncultured bacterium",NA,NA,"Zotu418",0.000564019993287969
"Zotu419","Zotu419","other","Bacteria","Chloroflexi","uncultured","uncultured bacterium",NA,NA,NA,"Zotu419",0.000481977975470136
"Zotu423","Zotu423","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","Unknown Family","Candidatus Solibacter",NA,"Zotu423",0.000494651866650432
"Zotu425","Zotu425","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured bacterium","Zotu425",0.000488162906510421
"Zotu427","Zotu427","other","Bacteria","Acidobacteria","Holophagae","TPD-58",NA,NA,NA,"Zotu427",0.000479566770516095
"Zotu4274","Zotu4274","other","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured bacterium","Zotu4274",0.000415444503167474
"Zotu428","Zotu428","other","Bacteria","Proteobacteria","Betaproteobacteria","TRA3-20","uncultured beta proteobacterium",NA,NA,"Zotu428",0.000534777206094115
"Zotu429","Zotu429","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4-29","uncultured bacterium",NA,"Zotu429",0.000552293333438339
"Zotu43","Zotu43","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu43",0.00113012203109528
"Zotu430","Zotu430","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu430",0.000594083046421234
"Zotu432","Zotu432","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium",NA,"Zotu432",0.000264070477238213
"Zotu436","Zotu436","other","Bacteria","Acidobacteria","Holophagae","Subgroup 10","ABS-19",NA,NA,"Zotu436",0.000354804274187001
"Zotu437","Zotu437","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales Incertae Sedis","uncultured",NA,"Zotu437",0.000515087373167352
"Zotu438","Zotu438","other","Bacteria","Acidobacteria","Holophagae","Subgroup 7","uncultured bacterium",NA,NA,"Zotu438",0.000517456228723406
"Zotu44","Zotu44","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter","uncultured bacterium","Zotu44",0.000677679237247762
"Zotu444","Zotu444","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae","Anaeromyxobacter",NA,"Zotu444",0.000320877527717823
"Zotu448","Zotu448","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA,NA,"Zotu448",0.000420951924714616
"Zotu449","Zotu449","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA,"Zotu449",0.000594626677195293
"Zotu454","Zotu454","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,"Zotu454",0.000426501414122983
"Zotu456","Zotu456","other","Bacteria","Acidobacteria","Holophagae","Subgroup 10","ABS-19","uncultured prokaryote",NA,"Zotu456",0.000394763431407439
"Zotu459","Zotu459","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu459",0.000672648776472486
"Zotu460","Zotu460","other","Bacteria","Latescibacteria","uncultured bacterium",NA,NA,NA,NA,"Zotu460",0.000515648333700068
"Zotu461","Zotu461","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu461",0.000655555330483195
"Zotu462","Zotu462","other","Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","uncultured bacterium",NA,NA,"Zotu462",0.00044452128287931
"Zotu4621","Zotu4621","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu4621",0.000286848436458931
"Zotu463","Zotu463","other","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","uncultured","uncultured Nitrospirae bacterium","Zotu463",0.000435815548243399
"Zotu464","Zotu464","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium","Zotu464",0.000461062852288406
"Zotu465","Zotu465","other","Bacteria","Bacteroidetes","WCHB1-32","uncultured bacterium",NA,NA,NA,"Zotu465",0.000277515972311665
"Zotu470","Zotu470","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 21","uncultured bacterium",NA,NA,"Zotu470",0.000342870445910342
"Zotu471","Zotu471","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","uncultured","uncultured bacterium","Zotu471",0.000562951174241897
"Zotu477","Zotu477","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu477",0.000312156676058666
"Zotu479","Zotu479","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured bacterium","Zotu479",0.0004214248515529
"Zotu4790","Zotu4790","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","uncultured bacterium","Zotu4790",0.000121480867942952
"Zotu48","Zotu48","other","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium",NA,"Zotu48",0.00182313504144018
"Zotu480","Zotu480","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu480",0.00171547187492767
"Zotu481","Zotu481","other","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA,"Zotu481",0.000479667528201638
"Zotu482","Zotu482","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus","uncultured bacterium","Zotu482",0.000388680731236197
"Zotu4826","Zotu4826","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu4826",0.00021460305554505
"Zotu486","Zotu486","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured",NA,"Zotu486",0.000220036955288129
"Zotu487","Zotu487","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu487",0.000954613155902427
"Zotu489","Zotu489","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans","uncultured delta proteobacterium","Zotu489",0.000573067679055454
"Zotu49","Zotu49","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured",NA,"Zotu49",0.00227487181577929
"Zotu491","Zotu491","other","Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales",NA,NA,NA,"Zotu491",0.00052444733380248
"Zotu4929","Zotu4929","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 8","uncultured bacterium","Zotu4929",0.000209328529470452
"Zotu493","Zotu493","other","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","uncultured","uncultured bacterium","Zotu493",0.000350061053166625
"Zotu494","Zotu494","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,"Zotu494",0.000442427373823241
"Zotu495","Zotu495","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium","Zotu495",0.000197751305436914
"Zotu496","Zotu496","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA,"Zotu496",0.000208324366858013
"Zotu497","Zotu497","other","Bacteria","Acidobacteria","Acidobacteria","Subgroup 3","GOUTB8","uncultured soil bacterium",NA,"Zotu497",0.000404231107813349
"Zotu5","Zotu5","other","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Trichococcus",NA,"Zotu5",0.00327176986550786
"Zotu500","Zotu500","diff","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","uncultured bacterium","Zotu500",0.00058897370266873
"Zotu503","Zotu503","other","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium","Zotu503",0.000487638235979841
"Zotu504","Zotu504","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","uncultured","uncultured bacterium","Zotu504",0.000376500547196848
"Zotu5042","Zotu5042","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu5042",0.000429052831048165
"Zotu508","Zotu508","other","Bacteria","Spirochaetae","Spirochaetes","Spirochaetales","Spirochaetaceae","Spirochaeta 2",NA,"Zotu508",0.000459910513959359
"Zotu509","Zotu509","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales",NA,NA,NA,"Zotu509",0.000362197306267247
"Zotu51","Zotu51","diff","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,"Zotu51",0.00300932367054338
"Zotu512","Zotu512","diff","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Propionivibrio",NA,"Zotu512",0.000196167458269075
"Zotu515","Zotu515","other","Bacteria","Verrucomicrobia","OPB35 soil group",NA,NA,NA,NA,"Zotu515",0.000503433670223725
"Zotu516","Zotu516","other","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium","Zotu516",0.000419864459317418
"Zotu517","Zotu517","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacteraceae",NA,NA,"Zotu517",0.000178567799190922
"Zotu518","Zotu518","other","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"Zotu518",0.000296080844220667
"Zotu519","Zotu519","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans",NA,"Zotu519",0.000456861962531042
"Zotu521","Zotu521","other","Bacteria","Bacteroidetes","Bacteroidetes BD2-2","uncultured bacterium",NA,NA,NA,"Zotu521",0.000130770305409683
"Zotu523","Zotu523","other","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia Incertae Sedis","Prolixibacteraceae","Prolixibacter","uncultured bacterium","Zotu523",0.000395348910575778
"Zotu5265","Zotu5265","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Pelobacter",NA,"Zotu5265",0.000521323997256584
"Zotu529","Zotu529","other","Bacteria","Proteobacteria","Deltaproteobacteria","Sh765B-TzT-29",NA,NA,NA,"Zotu529",0.000341588725102294
"Zotu53","Zotu53","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu53",0.00423434941376089
"Zotu531","Zotu531","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured beta proteobacterium","Zotu531",0.000406457959967517
"Zotu532","Zotu532","other","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales Incertae Sedis","uncultured","uncultured gamma proteobacterium","Zotu532",0.000486630974822086
"Zotu54","Zotu54","other","Bacteria","Bacteroidetes","Bacteroidetes vadinHA17","uncultured bacterium",NA,NA,NA,"Zotu54",0.00420909632814414
"Zotu540","Zotu540","other","Bacteria","TA06","uncultured bacterium",NA,NA,NA,NA,"Zotu540",0.000423613732693415
"Zotu542","Zotu542","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitratisoma","uncultured bacterium","Zotu542",0.000466502892138785
"Zotu547","Zotu547","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales Incertae Sedis","Reyranella","uncultured bacterium","Zotu547",0.000276197194259976
"Zotu548","Zotu548","other","Bacteria","Verrucomicrobia","OPB35 soil group","uncultured bacterium",NA,NA,NA,"Zotu548",0.000379050205174216
"Zotu552","Zotu552","other","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Sva0081 sediment group","uncultured bacterium","Zotu552",0.000425528180694728
"Zotu553","Zotu553","diff","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","possible family 01","uncultured bacterium",NA,"Zotu553",0.000113878915262287
"Zotu558","Zotu558","diff","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","uncultured bacterium","Zotu558",0.000222245370570601
"Zotu559","Zotu559","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","uncultured","uncultured Firmicutes bacterium","Zotu559",0.000505093203282389
"Zotu56","Zotu56","other","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae",NA,NA,"Zotu56",0.000867987375260951
"Zotu561","Zotu561","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured",NA,"Zotu561",0.000492841475524827
"Zotu567","Zotu567","other","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus","uncultured bacterium","Zotu567",0.000266207465136161
"Zotu569","Zotu569","other","Bacteria","Proteobacteria","Deltaproteobacteria","43F-1404R","uncultured bacterium",NA,NA,"Zotu569",0.000502447067046248
"Zotu570","Zotu570","other","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured bacterium","Zotu570",0.000404552484240112
"Zotu572","Zotu572","other","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured bacterium",NA,"Zotu572",0.000124319990206855
